url_detail_id,scrapped_day,title,opening_date,closing_date,source,is_alert,location,tipo,reference,organization
https://www.ungm.org/Public/Notice/198661,25/04/2023,Procurement of Blacksmith Equipment,25-Apr-2023,09-May-2023 11:00 (GMT 2.00),ungm,False,South Sudan,Invitation to bid,2023/FRSSD/FRSSD/121810,
https://www.ungm.org/Public/Notice/198656,25/04/2023,ITB-  Supply and delivery  Irrigation system to Iraq,25-Apr-2023,09-May-2023 13:00 (GMT 3.00),ungm,False,Iraq,Invitation to bid,2023/FNIRQ/FNIRQ/121815,
https://www.ungm.org/Public/Notice/198655,25/04/2023,BIS_UNJP/IVC/037/PBF_INVITATION A CONCOURIR BID # FAOCI/005/2023/ POUR LâACQUISITION DE MATERIELS ET EQUIPEMENTS POUR LA REALISATION DE SYSTEME DâIRRIGATION,25-Apr-2023,02-May-2023 12:00 (GMT 0.00),ungm,False,Côte d'Ivoire,Invitation to bid,2023/FRIVC/FRCVI/121817,
https://www.ungm.org/Public/Notice/198683,25/04/2023,Acordo de Longo Prazo (LTA) para contratação de serviço de Agência de Publicidade e Marketing,25-Apr-2023,16-May-2023 15:00 (GMT -3.00),ungm,False,Brazil,Request for proposal,LRPS-2023-9182310,
https://www.ungm.org/Public/Notice/198680,25/04/2023,"RFQ for Construction of Plum Concrete surface, and Gravel Road in Districts # 6, 13, 14 & 22 in Kabul City (5 Lots) - Afghanistan",25-Apr-2023,17-May-2023 07:30 (GMT 0.00),ungm,False,Afghanistan,Request for quotation,RFQ/2023/46620,
https://www.ungm.org/Public/Notice/198679,25/04/2023,Renovation of UNICEF  Lashkargah office and transportation the equipment from the existing office - Helmand Afghanistan,25-Apr-2023,10-May-2023 14:00 (GMT 4.30),ungm,False,Afghanistan,Request for proposal,LRPS - 2023-9182222,
https://www.ungm.org/Public/Notice/198677,25/04/2023,"RFQ for Construction of Plum Concrete surface, Side ditch, culvert and leveling streets  in districts # 4, 6, 8 & 9 in Jalalabad City (7 Lots) - Afghanistan",25-Apr-2023,21-May-2023 07:30 (GMT 0.00),ungm,False,Afghanistan,Request for quotation,RFQ/2023/46625,
https://www.ungm.org/Public/Notice/198649,25/04/2023,"ORGANISAION D'UN ATELIER A GOMA, PROVINCE DU NORD-KIVU DU 29 AU 30 AVRIL 2023",25-Apr-2023,26-Apr-2023 12:00 (GMT 1.00),ungm,False,"Congo, The Democratic Republic of the",Invitation to bid,2023/FRDRC/FRDRC/121785,
https://www.ungm.org/Public/Notice/198638,25/04/2023,REQUEST FOR INFORMATION FOR THE SUPPLY OF ORGANIC FERTILIZER,25-Apr-2023,22-May-2023 17:00 (GMT 2.00),ungm,False,Malawi,Request for information,2023/FRMLW/FRMLW/121271,
https://www.ungm.org/Public/Notice/198654,25/04/2023,Invitation for Pre-qualification of Contractors for the Construction of Buildings including Warehouses in Various Locations within Nepal,25-Apr-2023,10-May-2023 11:15 (GMT 0.00),ungm,False,Nepal,Request for pre-qualification,PQ/2023/46478,
https://www.ungm.org/Public/Notice/198636,25/04/2023,Procurement of  Triple Quadrupole Liquid Chromatography,25-Apr-2023,04-May-2023 16:00 (GMT 3.00),ungm,False,Ethiopia,Invitation to bid,2023/FRETH/FRETH/121812,
