url_detail_id,scrapped_day,title,opening_date,closing_date,source,is_alert,location
https://jobs.giz.de/index.php?ac=jobad&id=62861,13/03/2023,Referendar*in für die CONNEX Support Unit,2022-08-01,2023-08-30,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66097,13/03/2023,Fachplaner*in Sustainable Finance,2023-02-16,2023-03-15,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66047,13/03/2023,Project Manager (m/f/d) for the region Anglophone Africa – GIZ International Services,2023-02-14,2023-03-16,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66111,13/03/2023,Personalsachbearbeiter*in Soziale Absicherung,2023-02-16,2023-03-15,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=37291,13/03/2023,Entwicklungshelfer*innen als Digital Ambassadors,2023-02-20,2024-01-31,GIZ,False,Mehrere Standorte
https://jobs.giz.de/index.php?ac=jobad&id=37561,13/03/2023,Development workers (m/f/d) as Digital Ambassadors,2023-02-20,2024-01-31,GIZ,False,Mehrere Standorte
https://jobs.giz.de/index.php?ac=jobad&id=65918,13/03/2023,Spezialist*in Anwendungsbetreuung (inhouse) mit Spezialisierung Reisemanagement,2023-02-21,2023-03-21,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66204,13/03/2023,SAP-Berater*in (inhouse) mit Spezialisierung SAP HCM,2023-02-21,2023-03-21,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66080,13/03/2023,Development Worker (m/f/d) as Digital Ambassador in the Programme Reform of Technical Vocational Education and Training,2023-02-22,2023-03-24,GIZ,False,Trang Bom
https://jobs.giz.de/index.php?ac=jobad&id=63861,13/03/2023,Vertragsmanager*in für den IT-Dienstleistungseinkauf,2023-02-22,2023-03-22,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66259,13/03/2023,Entwicklungshelfer*in als Berater*in Berufliche Bildung,2023-03-14,2023-04-16,GIZ,False,Accra
https://jobs.giz.de/index.php?ac=jobad&id=66534,13/03/2023,Junior-Projektmanager*in: Technology and Career Centers Abu Dhabi – GIZ International Services,2023-03-13,2023-03-24,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66537,13/03/2023,Intern (m/f/d) in the Commission and Quality Management in the TVET Cluster,2023-03-13,2023-03-27,GIZ,False,Hanoi
https://jobs.giz.de/index.php?ac=jobad&id=66497,13/03/2023,Berater*in zu Indigenen Völkern und Biodiversität,2023-03-13,2023-03-22,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66532,13/03/2023,Junior-Berater*in im Vorhaben International Hydrogen Ramp-Up Program,2023-03-13,2023-03-26,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66542,13/03/2023,Leiter*in der Komponente Datenmanagement im Programm Dezentrale Lösungen für regionale Entwicklung,2023-03-13,2023-04-10,GIZ,False,Agadir
https://jobs.giz.de/index.php?ac=jobad&id=66543,13/03/2023,Praktikant*in im Sektorvorhaben Klima zum Thema Klimaschutz,2023-03-13,2023-03-27,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66548,13/03/2023,Praktikant*in im Sektorvorhaben Klima zum Thema Klimafinanzierung,2023-03-13,2023-03-27,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66558,13/03/2023,Praktikant*in im Sektorprogramm “Digitalisierung für nachhaltige Entwicklung“,2023-03-13,2023-03-27,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66538,13/03/2023,Praktikant*in im Globalprojekt „Strategische Umweltdialoge“,2023-03-13,2023-03-27,GIZ,False,Berlin
https://jobs.giz.de/index.php?ac=jobad&id=66559,13/03/2023,Praktikant*in „Unterstützung des Global Health Protection Programme“,2023-03-13,2023-03-27,GIZ,False,Berlin
https://jobs.giz.de/index.php?ac=jobad&id=66536,13/03/2023,Praktikant*in Entwicklungspartnerschaften mit der Wirtschaft (develoPPP),2023-03-13,2023-03-27,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66553,13/03/2023,Finanzmanager*in für das International Sustainable Chemistry Collaborative Centre,2023-03-13,2023-04-12,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66546,13/03/2023,"Praktikant*in im Bereich Gender/ Feministische Perspektiven im Kompetenzcenter Rechtsstaat, Gender, Menschenrechte und Sicherheit",2023-03-13,2023-03-27,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66549,13/03/2023,Praktikant*in im der Personalentwicklung,2023-03-13,2023-03-27,GIZ,False,Bonn
https://jobs.giz.de/index.php?ac=jobad&id=66545,13/03/2023,Praktikant*in Energie,2023-03-13,2023-03-27,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66554,13/03/2023,Ländermanager*in Digitales Afrika überregional,2023-03-13,2023-03-19,GIZ,False,Eschborn
https://jobs.giz.de/index.php?ac=jobad&id=66081,13/03/2023,Fachassistent*in Gleichstellung,2023-03-13,2023-04-03,GIZ,False,Bonn
